oare_id,transliteration,translation
cc0804c6-bdbb-43fa-b99a-baf425fc8670,KIŠIB {d}MAR.TU-ba-ni DUMU šu-{d}NIN.ŠUBUR ṭup-pu-um ša ší-bu-tí-a ša IGI šu-ga-ri-a-e ša a-šur wa-bar-tum ša ša-mu-ha i-dí-ni-ma ší-bu-tí a-dí-in,Seal of Amurrum-bāni son of Šu-Ilabrat. The tablet with my testimony before the šugarriāu of Aššur. The station at Šamuha gave me and I gave my testimony.
cc42fcaa-8516-4192-9424-badfedca6a62,a-na a-dí-da ù a-lá-hi-im qí-bi-ma um-ma SIG5-pì-i-a-šur 14 GÍN KÙ.BABBAR a-mur-IŠTAR ni-a-um ha-bu-lam KÙ.BABBAR ša-áš-qí-lá-šu-ma šé-bi4-lá-nim 1 TÚG SIG5 zu-zu-a na-áš-a-ku-nu-tí ṣú-ba-tám dí-na-ma KÙ.BABBAR ku-un-kà-ma šé-bi-lá-nim zu-zu-a lá i-sà-hu-ur 2 ṣú-ba-tí-šu na-ší ṣú-ba-tí-šu dí-na-ma lá i-sà-hu-ur ṭur4-da-ni-šu a-hu-a a-tù-nu i-ih-da-ma lu ší-im ṣú-ba-tí-a lu ša a-mur-IŠTAR KÙ.BABBAR ku-un-kà-ma šé-bi4-lá-nim a-na a-dí-da qí-bi-ma a-pu-tum we-da-ku i-dí-in-{d}MAR.TU iš-tí zu-zu-a ṭur4-da-nim iš-tí kà-ni-<gap> i-a-am ma <gap> be-ú-lá-tù <gap> a-ha-ma 10 GÍN KÙ.BABBAR <gap> i-na ha-hi-im,"To Adida and Ali-ahum from Damiq-pī-Aššur: Our own Amur-Ištar owes me 14 shekels of silver. Make him pay the silver and send it to me. Zuzuwa brings you 1 good textile. Sell the textile, seal the silver and send it to me. Zuzuwa must not delay. He carries 2 textiles of his. Sell his textiles and send him without delay. My dear brothers, take care to seal both the proceeds from my textiles and those of Amur-Ištar in silver and send it to me. To Adida: Urgent, I am alone. Send Iddin-Amurrum together with Zuzuwa. With <gap> mine <gap> working capital <gap> also, 10 shekels of silver <gap> in Hahhum."
cc4f9021-bfb5-49ca-afe0-91e5d073d38a,40 ma-na KÙ.BABBAR ni-is-ha-sú DIRI ša-du-a-sú ša-bu en-um-a-šùr a-na a-lu-a ù e-ni-ša-ru-um i-na ša-la-tù-ar ku-nu-ki ip-qí-id um-ma šu-ut-ma a-na a-lim{ki} a-na ša-lim-a-šur a-bi-a bi-lá ú 5 GÍN KÙ.BABBAR a-na qá-tí-šu-nu i-dí-in a-na a-wa-tim a-ni-a-tim kà-ru-um wa-ah-šu-ša-na i-dí-in-ni-a-tí-ma IGI GÍR ša da-šùr ší-bu-tí-ni ni-dí-in IGI ili5-ba-ni DUMU a-mur-a-šur IGI a-hu-wa-qar DUMU šu-IŠTAR tù-ra-am-ì-lí DUMU e-dí-in-a-šur tap-pá-i-ni,"40 minas of silver, its import duty added, its transport tariff paid for, Ennam-Aššur has entrusted to Aluwa and Enišārum in Šalatuwar under seal. He said: Bring it to the City to my father Šalim-Aššur! He also gave them 5 shekels of silver for expenses. The Wahšušana colony gave us for these proceedings and we gave our testimony before Aššurs dagger. Witnessed by Ilī-bāni son of Amur-Aššur, by Ahu-waqar son of Šu-Ištar; Tūram-ilī son of Eddin-Aššur was our absent partner."
cc50cacb-aca4-4713-bbf3-99d1f6b3b244,um-ma ša-lim-a-šur-ma a-na en-nam-a-šur ù a-lá-hi-im qí-bi-ma i-na ṣú-ha-ri-a ša i-na re-ší-ku-nu i-za-zu-ni KÙ.BABBAR ša da-da-nim a-na qá-tí-šu dí-na-ma e-nam-<gap> a-na <gap> ak-li-im ú-lá i-šu-ma ut ri <gap> ša-hi-ra-tim ú ší-na a-na ṣú-ha-ri 40 i-lá-tim SIG5 ša-ma-ni-ma a-lá-hu-um ù a-lu-a lu-ub-lu-nim 0.5 ma-na KÙ.BABBAR a-na lá-ma-sí šé-bi-lá-ni-im,"From Šalim-Aššur to Ennam-Aššur and Ali-ahum: Give the silver from Dadānum to one of my servants who are assisting you for his disposal and <gap> he does not have of bread. <gap> sandals, and two for the servants. Buy 40 good bags and let Ali-ahum and Aluwa bring them. Send 0.5 mina of silver to Lamassī."
cc64a304-95c3-4d6a-a930-a676162da916,KIŠIB ma-ma-hi-ir DUMU a-mur-IŠTAR a-na en-nu-um-a-šur,Sealed by Man-mahir son of Amur-Ištar; to Ennam-Aššur.
cc813851-7f2c-4f1d-b91f-127d797f411b,12 ma-na URUDU SIG5 a-šu-mì sú-e-im ša la-ba-ar-ša a-na ša-pá-ar-tim i-dí-a-ší-ni ù sú-am a-la-hu-um e-ri-šu-ma ù-ha-li-qú-ší URUDU-am áš-qúl ù KÙ.BABBAR a-na DUMU lá-qé-ep DUMU {d}AB-ba-ni áš-qúl 10.5 GÍN KÙ.BABBAR a-na a-lu-ra-ni 3 GÍN a-na e-ṣí qá-at-nu-tim 3 GÍN a-na ab-na-tim 2 GÍN ig-ri i-tí-ni-im mì-ma a-nim a-na ṣí-tim ša É A.BA ù-ša-qí-il5,"As to the 12 minas of good copper that Labarša deposited for her as security because of the mill-stone - when Ali-ahum demanded it from him and they had destroyed it, I paid the copper. Also, I paid silver to the son of Lā-qēp son of Illil-bāni. 10.5 shekels of silver for the ; 3 shekels for the thin wood; 3 shekels for the stones; 2 shekels, the wages of a builder - all this I paid out for the expenses on the fathers house."
cc838faa-c898-401b-99ff-5ea85d9afb41,2 {TÚG}ku-ta-nu 10 GÍN KÙ 4 {TÚG}lu-bu-šu 2 {TÚG}ra-qá-ta-an 2 {TÚG}šu-lu-up-kà-ú 1 ma-na 9 GÍN KÙ.BABBAR it-bu-lu-ú 24 ma-na AN.NA 1.5 ma-na 7 GÍN KÙ.BABBAR it-ba-al 5 {TÚG}lu-bu-šu 1 TÚG ra-qú-tum 1 {TÚG}ku-ta-nu 1 ma-na KÙ.BABBAR a-na qá-tí-a ṭá-hi 4 {TÚG}ku-ta-nu DIRI-tum 3 TÚG ša ṣú-ùh-ri-im ša a-bu-ša-lim iš-ú-mu ša 48 ma-na KÙ.BABBAR 2 ma-na KÙ.GI ša-du-a-tám a-šur-i-mì-tí 16 GÍN KÙ.BABBAR KI a-šur-i-mì-tí 2 ma-na 5 GÍN ha-da-ú-ni,"2 kutānu-textiles cost 10 shekels of silver, 4 garments, 2 thin textiles and 2 Šulupkaean textiles cost 1 mina 9 shekels of silver. 24 minas of tin cost 97 shekels of silver. 5 garments, 1 thin textile and 1 kutānum-textile for 1 mina of silver have been booked as my share. 4 kutānu-textiles of very fine quality, 3 garments for youngsters which Abu-šalim bought. For 48 minas of silver and 2 minas of gold the -fee of Aššur-imittī <I paid? >. 16 shekels of silver are due from Aššur-imittī, 2 minas 5 shekels due from? hadauni."
cc8ca5fa-08f2-4f4e-a22a-104ae04a3b7a,<gap> ma-na KÙ.BABBAR i-ṣé-er šu-IŠTAR šu-sú-in i-šu KI KÙ.BABBAR šu-IŠTAR uk-ta-al <gap> ší-ta am ri <gap> šu i-sú-rik13 i-ta-ni-tim a-dí-šu-ma a-ma-sú ÌR-sú ú-ba-li-iṭ IGI ša-lim-a-šùr IGI i-dí-IŠTAR,"Šu-Ištar owes <gap> mina of silver to Šu-Suen. Šu-Ištar is held in service by the money. <gap> I gave him <gap> Issu-arik in prayer? , and revived his maid and his slave. Witnessed by Šalim-Aššur, by Iddin-Ištar."
cce87aa1-0ae0-4d5c-addd-b90093384091,<gap> ma-na 17 GÍN a-šur-DÙL <gap> ma-na LÁ 1.5 GÍN en-na-ma-núm <gap>-2 ma-na 2 GÍN a-mur-IŠTAR 4.83333 ma-na ú-zu-ub-iš-ku-um 2.83333 ma-na 7 GÍN a-zu-a 3 ma-na 7 GÍN ku-ra 3 ma-na i pá-ni-ú-tim ni-kà-sé ku-ra 1 ma-na ma-nu-ki-a-šur 6 ma-na 12 GÍN ì-lí-a-lúm 2.83333 ma-na a-šur-ma-lik DUMU ú-sà-ni-im 2 ma-na 12 GÍN DUMU i-tur4-DINGIR <gap> ma-na pu-šu-ki-in 1.5 ma-na šu-ku-bu-um 9 GÍN a-šur-i-mì-tí <gap> ma-na i-nu-mì <gap>-a ú ku-ra a-na ba-at-na i-li-ku-ni ni-dí-šu-nu-tí," <gap> minas 17 shekels Aššur-ṣulūlī, <gap> minas minus 1.5 shekel Ennamānum, <gap> 2 minas 2 shekels Amur-Ištar, 4.83333 minas Uzubiškum, 2 minas 57 shekels Azua, 3 minas 7 shekels Kura, 3 minas from an earlier settlement of accounts Kura, 1 mina Mannu-kī-Aššur, 6 minas 12 shekels Ilī-ālum, 2.83333 minas Aššur-mālik, son of Usānum, 2 minas 12 shekels the son of Itūr-ilī, <gap> minas Pūšu-kēn, 1.5 mina Šu-Kūbum, 9 shekels Aššur-imittī <gap> minas when <gap> a and Kura went to Batna we gave to them."
cd1d4a54-611c-4da9-95f6-82b998c27590,i-na ba-áb ha-ra-ni-šu ša en-na-sú-in um-ma né-nu-ma IGI en-na-sú-in a-na a-šur-iš-tí-kál-ma KÙ.BABBAR-ma a-wa-tum i-gi5-im-ra ù ma-lá KÙ.BABBAR a-na a-dí-da i-ma-ta a <gap> taq-bi-ú-ni KÙ.BABBAR šu-qú-ul-ma lu <gap> nu tám a-na en-na-sú-in lu ni-ip-qí-id-ma a-na li-mì-im a-mur-a-šùr KÙ.BABBAR li-ší-qí-il5-ma ṭup-pá-am ša 3.3333 ma-na KÙ.KI li-mu-um a-mur-a-šur ù be-el tám kà-ru-tim ša šál-ma-a-šur a-na ša ki-ma ku-a-tí lu-šé-ru-ú a-we-lúm ša-ni-iš i-dí-ma KÙ.BABBAR ú-lá i-tí-dí-ni-a-tí a-ma-kam a-na a-lim{ki} al-kà-ma en-na-sú-in ù a-lá-hu-ma pí-šu-nu a-na a-lim{ki} li-ip-té-ú ki-ma KÙ.BABBAR ta-da-nam lá i-mu-ú a-bi-i 13 ma-na.TA ni-kà-sí a-na É a-bi4-šu a-na ì-lí-a-lim i-dí-in šu-ut KÙ.BABBAR-áp a-bi4-a iš-tù MU.30.ŠÈ i-ma-kàr KÙ.BABBAR ul i-šu-ú a-ma-kam li-mu-um i ša-ha-tí-ku-nu li-zi-iz-ma ki-ma 13 ma-na.TA a-na um-me-a-ni-šu i-dí-nu ù šu-ut 13 ma-na.TA a-na li-mì-im li-dí-in,"When Enna-Suen was about to leave on a journey we said as follows to Aššuriš-tikal with Enna-Suen as witness: As to the silver the matter has been concluded. Also as much silver as you promised to Adida <gap> pay the silver and <gap> we shall entrust the silver to Enna-Suen so the silver will be paid to the eponym Amur-Aššur and the eponym Amur-Aššur and the boss of the customers of Šalim-Aššur will release the tablet concerning 3.3333 mina of gold to your representatives. The man decided otherwise and the silver was not given to us. Go to the City there and let Enna-Suen and Ali-ahum make a statement to the City, that he refuses to give the silver. My father settled accounts with Ilī-ālum for his fathers house at a rate of 13 minas each. It is he who manages my fathers silver after 30 years, yet they do not have any silver to show for it. Have the eponym assist you there and since he gave 13 minas each to his investors he should also give 13 minas each to the eponym."
cd9e562c-7090-40e6-9172-4a99cdf42dbb,a-na en-nam-a-šur i-ku-nim ù a-mur-IŠTAR qí-bi-ma um-ma a-šur-ma-lik-ma a-ma-kam be-lí-DU10 ṣa-áb-ta-ma šé-ri-a-nim šu-ma a-lá-kam lá i-mu-a ší-pí-a-šu-ma ù a-na ig-ri li-mur dí-nam lam-nam i-ṣé-er i-ku-pì-a šu-uk-na ur-dum lá i-ha-liq ih-da,"To Ennam-Aššur, Ikūnum and Amur-Ištar from Aššur-malik: Seize Bēlī-ṭāb there and conduct him here. If he refuses to come, question him and then let him look for hire with others. Impose a heavy verdict on Ikūn-pīya. The slave must not be lost. Take care!"
cdb56441-bac6-435d-8e93-6f55bc957699,22 ma-na URUDU i-ṣé-er a-al-DU10 ša tù-ùh-pì-a a-al-DU10 DUMU a-šùr-DU10 i-šu IGI {d}IŠKUR-ba-ni lá-qé-ep URUDU a-na mì-šu-GAL iš-qú-ul,"22 minas of copper Āl-ṭāb from Tuhpiya owes to Āl-ṭāb, son of Aššur-ṭāb. In the presence of Adad-bāni La-qēp paid the copper to Mīšur-rabi."
cdc5019e-3950-488f-954d-1900a0e02308,a-na a-šur-re-ṣí da-dí-a ù en-nam-a-šur qí-bi4-ma um-ma e-la-ma-ma 24 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ha-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a dan-a-šur na-áš-a-ku-nu-tí šu-ma AN.NA 15 GÍN.TA ù e-li-iš 2 GÚ AN.NA ša-ma-nim šu-ma la ki-a-am ku-ta-nim ša-ma-ni-im 11.6666 ma-na KÙ.BABBAR {TÚG}lu-bu-šé ra-qá-tim ù šu-lu-up-ki-e ša ma-nim-ma iš-tí pá-ni-e-ma šé-bi4-la-nim 0.5 ma-na KÙ.BABBAR be-ú-la-at be-lúm-ba-ni šu-ut-ma na-ší šu-ma i-nu-mì lu-qú-tum a-ni-tum ú-ṣí-a-ni u4-mu-ú kà-ṣú a-bu-ša-lim iš-tí ma-ma-an i-na a-he-ni ša ú-ša-lá-ma-šu-nu pì-iq-da-šu-ma lu-ṣa-am šu-ma u4-mu-ú e-mu-ú la ú-ṣí-a-am 5 GÍN KÙ.BABBAR ša ik-ri-bi4-a a-na dan-a-šur a-dí-in,"Say to Aššur-rēṣī, Dadiya and Ennam-Aššur, thus Elamma: Dān-Aššur is on his way to you with 24 minas of refined silver, its excise added, his transport fee paid. If the rate of the tin is 15:1 or even more, then buy 2 talents of tin; if not, then buy kutānu-textiles. Use 11.6666 minas of silver to buy -garments, thin textiles and Šulupkian ones and send them with the next caravan. Half a mina of silver, the working capital of Bēlum-bāni, he himself has with him. If, when this merchandise leaves, the weather is cool, then entrust Abu-šalim to the care of one of our brothers who will bring them! here safely, then he can leave. If the weather is hot he must not leave. I gave 5 shekels of silver of my to Dān-Aššur."
cde3a4b0-6249-49ec-a62b-4fee8d458cb2,KIŠIB i-ku-pí-a DUMU e-dí-na-a KIŠIB i-ri-ší-im DUMU a-mur-{d}UTU KIŠIB {d}UTU.DU10 DUMU am-ri-a <gap> ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er {d}UTU.DU10 hu-dí-da tí-šu iš-tù ha-muš-tim ša pu-šu-ke-en6 ù PUZUR4-a-šur a-na 3 ha-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.KAM ṣí-ip-im li-mu-um e-lá-lí KÙ.BABBAR ša DAM.GÀR-ri-im,"Seal of Ikūn-pīya son of Eddinaya, seal of Irišum son of Amur-Šamaš, seal of Šamaš-ṭāb son of Amriya. Šamaš-ṭāb owes <gap> minas of refined silver to hudida. Reckoned from the week of Pūšu-kēn and Puzur-Aššur he must pay within 3 weeks. If he has not paid, he must add interest in accordance with the rule of the colony. Month Ṣipum, eponymy Elāli. The silver belongs to a merchant."
cdf920de-978b-42ca-974c-f785a2e8fed8,a-na dam-qá-a qí-bi-ma um-ma ša-at-a-na-ma 10 GÍN KÙ.BABBAR ša a-dí-na-ku-ni ta-áš-pu-ra-ma um-ma a-ta-ma iš-tí ša bé-ú-lá-tí-a ší-ma-am áš-a-ma a-na pu-ru-uš-ha-dim ú-šé-bi-il5 ší-ma-am ša té-pu-šu a-na a-lim{ki} ṭá-ba-tum-ma šé-bi-lam a-hi a-ta ú a-na-ku ga-ma-al-kà,"To Damqaya from Šāt-Anna: You wrote concerning the 10 shekels of silver that I gave to you, saying: I made purchases together with the money from my working capital and sent it to Purušhaddum. Be so kind as to send the purchase you made to the City, for you are my brother and I can do you favors. "
ce069d90-f690-4a93-9260-c316a9467748,KIŠIB pá-ru-ur-tim a-na i-dí-a-bi-im DUMU na-ar-me-a,Seal of Parrurtum; to Iddin-abum son of Narmea.
ce441de3-20bb-4ae3-aebc-40bd092368e6,<gap> GÚ SÍG.HI.A <gap> 5 maš-ku <gap> 22 na-ru-qá-tum 4 ANŠE ṣa-la-mu 3.TA ú-kà-pu ù ú-nu-sú-nu mì-ma a-nim a-na e-wa-ri-mu-ša a-dí-in 4 GÍN KÙ.BABBAR a-na qá-tí-šu a-dí-in IGI ib-ni-{d}IM IGI a-šur-e-mu-qí DUMU ku-zi-zi-a," <gap> talents of wool, <gap> 5 hides, <gap> 22 sacks, 4 black donkeys, 3 saddle-rugs for each, plus their harness - all this I gave to Ewarimuša."
ce69dae3-6b1a-4fce-802e-35eec4e70325,um-ma i-ku-pí-a-ma dan-a-šur ù ša-lim-wa-ar-dí-ma a-na en-um-a-šur qí-bi-ma 2 GÚ URUDU SIG5 dan-a-šur iš-qú-ul-ni-a-tí 3 ša-áb-ra-tim lá iš-bi-ir-ma 15 GÍN ša-qá-lá-am qá-bi nu-ša-ah-li-il5 ṭup-pu-šu šé-bi-lam 3 GÚ URUDU SIG5 i ší-im AN.NA-kà ù TÚG.HI-tí-kà 5 GÚ URUDU SIG5 ku-nu-ki-ni šu-nu-nu na-áš-a-ku-um URUDU ša ki-ma sá-li-a né-ri-iš-ma ta-dá-na-am lá i-mu-ú a-du-um lu-lá-im ša ta-áš-pu-ra-ni lu-lá-um lá-šu a-dí 5 u4-me ša-lim-wa-ar-dí i-za-ku-ma ni-ṭá-ra-dam 3 ma-na URUDU a qá-tí-šu ni-dí-in,"From Ikūn-pīya, Dan-Aššur and Šalim-wardī to Ennam-Aššur: Dan-Aššur has paid us 2 talents of good copper. He did not break the 3 blocks, and he promised to pay 15 shekels. We <gap> Send his tablet. Šu-Nūnu brings you 3 talents of good copper from the proceeds from your tin and your textiles, in all 5 talents of good copper under our seals. We asked for copper from Salliyas representatives but they would not give it. As to the you wrote about, there is no none. Within 5 days Šalim-wardī will be cleared and we shall send him. We gave him 3 minas of copper to dispose of. "
ce809e65-b1f0-429e-a71e-38df8e8ac875,KIŠIB PUZUR4-a-šur DUMU i-ku-pí-a KIŠIB dan-a-šur DUMU PUZUR4-a-šur KIŠIB pè-ru-a DUMU šu-up-ip-ra KIŠIB pè-ru-a DUMU a-ra-wa KIŠIB za-ba DUMU ha-nu KIŠIB lu-lu DUMU ha-bi lu-lu DUMU ha-bi ša IŠTAR-lá-ma-sí DAM ku-ni-lim e-hu-zu iš-tù a-wi-il5-tum me-ta-at-ni a-wa-tù-šu-nu i-gi5-im-ra-ma lu gám-ra-am ša a-na a-wi-il5-tim ig-mu-ru lu a-na ì-lí-a ša a-na ki-šar-ší-im i-ni-id-ú lu-lu gám-ra-am ig-mu-ru lu ša a-wi-il5-tim lu a ša ì-lí-a a-na mì-ma šu-um-šu a-na me-er-e ha-ni-im lu-lu DUMU ha-be lá i-tù-ar,"Seal of Puzur-Aššur, son of Ikūn-pīya, seal of Dān-Aššur, son of Puzur-Aššur, seal of Peruwa, son of Šuppibra, seal of Peruwa, son of Arawa, seal of Zaba, son of hanu, seal of Lullu, son of hapi, <that is> Lullu, son of hapi, who had married Ištar-lamassī, wife of Kūn-ilum. After the lady had died, their affairs were were settled and for the expenses made for the lady, and those made for Iliya, who had been thrown into jail <and> whose expenses Lullu had paid, for both those made for the lady, and those made for Iliya, Lullu, son of hapi, will not raise any claims against the sons of hanum."
cf2663f5-a69d-4ae6-b2e4-2cbb1626b192,8 GÚ 16.5 GÍN AN.NA a-wi-it i-dí-sú-in ŠÀ.BA 41 ma-na 15 GÍN AN.NA qá-dì ša ú-ku-ul-tim 2 GÍN KÙ.BABBAR ù 2 GÍN AN.NA iš-tù tí-mì-il5-ki-a ANŠE i-mì-hi-iṣ-ma áš-qúl 6 GÍN AN.NA iš-tù hu-ra-ma a-dí kà-ni-iš áš-qúl 3.75 GÍN KÙ.BABBAR a-na tí-ib-nim i-na kà-ni-eš áš-qúl mì-ma a-nim a-šu-mì i-dí-sú-in áš-qúl ŠÀ.BA 34.5 ma-na AN.NA a qá-tí-a i-dí-nu-nim 3.6666 ma-na 7 GÍN.TA bi-il5-tám ik-šu-dam,"8 talents 16.5 shekels of tin the declared value of Iddin-Suens merchandise. Thereof: 41 minas 15 shekels of tin, including expenses for fodder. 2 shekels of silver and 2 shekels of tin I paid from Timilkiya because a donkey suffered a stroke. 6 shekels of tin I paid from hurama until Kanesh. 3 ¾ shekels of silver I paid in Kanesh for straw. All this I paid in the name of Iddin-Suen, ? 34.5 minas of tin they had given me for expenses, which amounted to 3 minas 47 shekels per talent."
cf70c78d-0fb3-40eb-ba66-3c86c4d80493,PUZUR4-a-šùr ù ir-ma-a-šur i-na a-lim{ki} iṣ-bu-tù-ni-a-tí-ma um-ma ir-ma-a-šùr-ma a-na PUZUR4-a-šùr-ma ṭup-pé-a i-na wa-ah-šu-ša-na ta-áp-té-ma ṭup-pá-am ša 0.6666 ma-na 5 GÍN KÙ.BABBAR ša pí-lá-ha-a-nim DUMU da-nu-um-ì-lí tal-qé ṭup-pá-am ša 15 GÍN KÙ.BABBAR ša kà-as-kà-nu-i-il5 tal-qé um-ma PUZUR4-a-šur-ma ke-na al-qé ša-zu-uz-ti a-ta ù PUZUR4 {d}UTU DUMU šu-nu-nu ší-sí-a lá-lik-ma me-eh-ri-a ù ta-ah-sí-sà-ti-a lá-mur-ma <gap>-nim-ma <gap>-lá DUMU šu-nu-nu na-áš-a-kum a-ṣé-er <gap> ma-na 1.3333 GÍN KÙ.BABBAR-pì-kà 1 ma-na ú-ra-da-ma ú-šé-ba-lá-ku-ma ù i-na e-lá-i-kà lu ni-iz-ku a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-ma IGI GÍR ša a-šùr ší-bu-tí a-dí-in IGI bu-za-zu DUMU pu-šu-ki-in li-ip-tí-IŠTAR DUMU iš-ma-a-šur tap-pá-i,"Puzur-Aššur and Iram-Aššur seized us in the city and Iram-Aššur said to Puzur-Aššur: You gained access to my tablets in Wahšušana and you took a tablet of 45 shekels of silver of Pilahānum, son of Dannum-ilī, and you took a tablet of 15 shekels of silver of Kaskanui.l. Puzur-Aššur answered: Indeed, I took them. You, as my representative, and Puzur-Šamaš, son of Šu-Nunu, must then I will go to inspect my copies and memos <gap> la, the son of Šu-Nunu is bringing? to you. To your x mina 1.3333 shekel of silver I will add 1 mina and send it to you and when you come here, we must clear accounts. For these words the Kanesh colony made me available and before the dagger of Aššur I gave my testimony. In the presence of Buzāzu, son of Pūšu-kēn; Lipit-Ištar, son of Išme-Aššur was my companion."
cf805746-2c01-4d8f-9989-b70bb7bc6432,a-na ša ki-ma i-a-tí ù bé-lá-nim KIŠIB en-um-a-šur,To my representatives and Bēlānum; seal of Ennam-Aššur.
cfcc7f6c-d48f-4ffd-948f-248a3a397ffc,a-na a-lá-hi-im ú i-ku-pì-a-šur qí-bi-ma um-ma a-li-a-ma ṭup-pu-ú ša a-bi4-ni iš-té-en-<gap> ta-ma-lá-kum ku-nu-ku-a ù ku-nu-ku-ú ša a-gu5-a ù a-ha-ma i-na ṣí-il5-a-ni ki-lá-li-in ú <gap>-tum <gap>-a ù iš-té-en-<gap> ta-ma-lá-kum ku-nu-ku ša a-bi4-ni <gap> a-na <gap>-dan <gap>-ku a ša ki-ma <gap> ip-qí-id <gap>-nu <gap>-du <gap>-dan <gap>,"To Ali-ahum and Ikūn-pī-Aššur from Aliya: The tablets belonging to our father, one single tablet-container under my seal and Aguwas seal; also, further in both the -containers and <gap> and a single tablet-container sealed by our father <gap> "
d00bd926-f58b-4de4-90cf-2233c6a8f54f,i-na 75 ku-ta-ni ša en-na-sú-in ša i-na a-lim{ki} a-na lá-ta-a ip-qí-du-ni ŠÀ.BA 6 ku-ta-ni i-na tí-me-el-ki-a e-zi-ib,"Of the 75 kutānus belonging to Enna-Suen that they entrusted to Lataya in the City, thereof he left 6 kutānus in Timelkiya."
d011d482-42d7-41f3-a8ae-716820d975ff,1 ku-lu-ma-a 1 a-ta-a ma-nu-ba 1 šu-IŠTAR 1 DU10-ṣí-lá-a-šur 1 ba-al-ṭù-a 1 a-lá-ku,"Kulumaya, Ataya, Mannuba, Šu-Ištar Ṭāb-ṣilli-Aššur, Balṭuwa, Alāku."
d02c8558-7acf-4661-b196-c9f22e4327e5,8.3333 ma-na 4.5 GÍN KÙ.BABBAR ša ILLAT pu-šu-ki-in a-šur-ta-ak-lá-ku il5-qé 13.3333 ma-na KÙ.BABBAR i-na ILLAT pu-šu-ki-in LUGAL-sú-in na-dí,Aššur-taklāku received 8.3333 minas 4.5 shekels of silver from the caravan of Pūšu-kēn; Šar-Suen deposited 13.3333 minas of silver in Pūšu-kēns caravan.
d0925f30-2730-4335-bd66-976b3ead0ea1,ṣú-ha-ar-kà SÍG il5-qé KÙ.BABBAR ku-nu-ki-kà li-dí-nam šu-ma da ni ik-šu-da-ni KÙ.BABBAR ú-ta-e-ra-kum-ma ù a-na ku-ša-ra e lá ší-ta e tám, <gap> your servant received the wool. Let him give me the silver under your seal. If <gap> reached me I shall return the silver to you and then <gap> to Kuššara.
d0a3dc42-c04e-40f4-8481-fdff70bbdc12,a-na a-lá-hi-im qí-bi-ma um-ma a-li-a-ma i pá-ni-tí áš-pu-ra-kum um-ma a-na-ku-ma ṭup-pu-um ša 4 ma-na 12 GÍN KÙ.BABBAR a-na šu-a-šur a-na 1.3333 ma-na 3 GÍN KÙ.BABBAR a-na ša-pár-tim ti-dí-i KÙ.BABBAR šu-qú-ul-ma ù tí-ir-ta-kà li-li-kam-ma lá-tal-kam be-lí a-ta a-ṣé-er ṭup-pí-im ša i-ṭí-áb-ší-na-tí ša iš-tí-kà i-ba-ší-ú ù ṭup-pu-um ša hu-bu-ul i-ṭí-ib-ší-na-tí-ma ša 3 ma-na KÙ.BABBAR ša iš-tù li-mì-im ib-ni-{d}IM i ša-tim 0.5 ma-na.TA ú-ša-qú-lu a-na-ku ú-kà-al a-ta-ta me-ra-šu iš-tí a-mur-ša-ra-sà a-mì-ša-am i-ta-al-kam KÙ.BABBAR 1 ma-na ù 2 ma-na SIG5-<gap> i-ra-dí,"To Ali-ahum from Aliya: I wrote you before, saying: As for the tablet concerning 4 minas 12 shekels of silver - you know it was given as a pledge to Šu-Aššur for 1.3333 mina 3 shekels of silver - pay the silver and then send me word so I may come. My dear lord, apart from the tablet of Iṭiab-šināti that is with you, I have the tablet concerning Iṭab-šinātis debt of 3 minas of silver, that he is to pay in instalments of 0.5 mina per year reckoned from the eponymy of Ibni-Adad. His son Atata came there with Amur-šarrassa. Damiq- <gap> will lead some one or two minas of silver. "
d0abfdbf-3666-4143-8552-74656140fe85,iš-tù wa-ah-šu-ša-na a-dí kà-né-eš da-tum 1.3333 GÍN KÙ.BABBAR ik-šu-dí 1 GÍN a-na kà-ší-im i-na kà-né-eš áb-ri-ma 10 GÍN KÙ.BABBAR a-ku-ul 1 GÍN KÙ.BABBAR a-na É wa-áb-ri i-na hu-ru-ma 1 GÍN KÙ.BABBAR i-na tí-mì-il5-ki-a a-na É wa-áb-ri 2 GÍN KÙ.BABBAR i-na ha-hi-im a-na É wa-áb-ri 1 GÍN KÙ.BABBAR i-na bu-ru-lim a-na É wa-áb-ri 10 GÍN KÙ.BABBAR iš-tù kà-né-eš a-di a-lim{ki} a-na ú-ku-ul-tí-a ag-mu-ur,"From Wahšušana until Kaneš the road-tax amounted for me to 1.3333 shekel of silver. 1 shekel of silver for the official. Since I passed some time in Kanesh, I consumed 10 shekels of silver. 1 shekel of silver for the inn in hurama; 1 shekel of silver in Timilkiya for the inn; 2 shekels of silver in hahhum for the inn; 1 shekel of silver in Burullum for the inn; 10 shekels of silver from Kanesh until the City I spent on my food."
